arsno,bstopid,bstopnm,gpsx,gpsy,stoptype,geometry
03020,169250201,수정삼거리,129.04563,35.1352666,일반,POINT (129.04563 35.1352666)
03021,169200102,수정삼거리,129.0451233333,35.135365,일반,POINT (129.0451233333 35.135365)
03022,169250301,수정삼거리,129.044517338805,35.13524664817,일반,POINT (129.044517338805 35.13524664817)
03023,169230201,수정5동,129.0446783333,35.1340216667,일반,POINT (129.0446783333 35.1340216667)
03024,169190301,수정5동,129.045105925575,35.133917603766,일반,POINT (129.045105925575 35.133917603766)
03025,169230202,수정성당입구,129.046115,35.1323283333,일반,POINT (129.046115 35.1323283333)
03027,169440301,수정초등학교,129.046995,35.1313666667,일반,POINT (129.046995 35.1313666667)
03028,169200101,수성초등학교,129.042705,35.1339116667,일반,POINT (129.042705 35.1339116667)
03029,169250302,수성초등학교,129.042519118398,35.133874523188,일반,POINT (129.042519118398 35.133874523188)
03030,169200301,동여중,129.042245,35.1323216667,일반,POINT (129.042245 35.1323216667)
03031,169630301,동여중,129.0419516667,35.131845,일반,POINT (129.0419516667 35.131845)
03032,169500301,수정2동,129.04061,35.1303016667,일반,POINT (129.04061 35.1303016667)
03033,169630201,수정2동,129.04121,35.1295533333,일반,POINT (129.04121 35.1295533333)
03034,169500101,수정아파트,129.040875,35.12719,일반,POINT (129.040875 35.12719)
03035,208120102,수정아파트,129.04105618741,35.127262841266,일반,POINT (129.04105618741 35.127262841266)
03036,169500102,묘심사,129.03943,35.1265133333,일반,POINT (129.03943 35.1265133333)
03037,169180201,부산서중학교,129.035755481689,35.125936557942,일반,POINT (129.035755481689 35.125936557942)
03038,169180301,부산서중학교,129.034879829576,35.126159314471,일반,POINT (129.034879829576 35.126159314471)
03039,169170101,부산서중학교,129.035342027396,35.12599072256,일반,POINT (129.035342027396 35.12599072256)
03040,169310103,초량6동,129.0348466667,35.12421,일반,POINT (129.0348466667 35.12421)
03041,169170301,초량6동,129.034638376065,35.124246739563,일반,POINT (129.034638376065 35.124246739563)
03042,169310102,부산컴퓨터과학고교,129.0338733333,35.1222383333,일반,POINT (129.0338733333 35.1222383333)
03043,169170302,부산컴퓨터과학고교,129.033535,35.122025,일반,POINT (129.033535 35.122025)
03044,169310101,금수사,129.0307666667,35.1198316667,일반,POINT (129.0307666667 35.1198316667)
03045,169170303,금수사,129.030070292383,35.119633203489,일반,POINT (129.030070292383 35.119633203489)
03046,169450502,초량6동주민센터,129.0337366667,35.1201366667,일반,POINT (129.0337366667 35.1201366667)
03047,169310202,초량6동주민센터,129.03457,35.120155,일반,POINT (129.03457 35.120155)
03048,169310203,(구)해룡약국,129.0361216667,35.119645,일반,POINT (129.0361216667 35.119645)
03049,169310301,화신아파트,129.0300883333,35.1185183333,일반,POINT (129.0300883333 35.1185183333)
03050,167970103,화신아파트,129.0306366667,35.11845,일반,POINT (129.0306366667 35.11845)
03051,169310302,동일파크맨션,129.033616358881,35.116875118519,일반,POINT (129.033616358881 35.116875118519)
03052,167970101,동일파크맨션,129.033728654373,35.117059840336,일반,POINT (129.033728654373 35.117059840336)
03061,169330202,부산역후문,129.0430416667,35.1143116667,일반,POINT (129.0430416667 35.1143116667)
03062,169270101,부산역후문,129.043485,35.1142466,일반,POINT (129.043485 35.1142466)
03065,169100301,국민은행,129.0396433333,35.11718,일반,POINT (129.0396433333 35.11718)
03066,169450401,초량지구대,129.037728642867,35.117926224452,일반,POINT (129.037728642867 35.117926224452)
03067,169460102,초량지구대,129.0379783333,35.1180966667,일반,POINT (129.0379783333 35.1180966667)
03068,169450503,부산고교,129.038198,35.120503,일반,POINT (129.038198 35.120503)
03069,169310204,부산고교,129.038364819986,35.120286666322,일반,POINT (129.038364819986 35.120286666322)
03070,169060301,부산고교,129.039068675978,35.120528574982,일반,POINT (129.039068675978 35.120528574982)
03072,169460101,부산고교,129.03882188478,35.119506298446,일반,POINT (129.03882188478 35.119506298446)
03073,169140301,초량시장입구,129.040797663024,35.11864626729,일반,POINT (129.040797663024 35.11864626729)
03074,169130201,부산역.초량시장입구,129.040142473547,35.116873156872,일반,POINT (129.040142473547 35.116873156872)
03082,169030401,초량역3번출구,129.041653,35.119834,일반,POINT (129.041653 35.119834)
03083,169450101,(구)성분도병원,129.0403283333,35.1225983333,일반,POINT (129.0403283333 35.1225983333)
03085,169040301,경남여중,129.042385,35.1241133333,일반,POINT (129.042385 35.1241133333)
03086,169040201,인창병원,129.0429316667,35.1226833333,일반,POINT (129.0429316667 35.1226833333)
03087,169050101,인창병원,129.042925295539,35.122466618146,일반,POINT (129.042925295539 35.122466618146)
03093,169340201,4부두,129.047539495334,35.119299661743,일반,POINT (129.047539495334 35.119299661743)
03094,169320101,4부두,129.047291828034,35.119755731619,일반,POINT (129.047291828034 35.119755731619)
03099,169610202,고관입구,129.0453733333,35.1263483333,일반,POINT (129.0453733333 35.1263483333)
03101,169490101,동구청,129.045055,35.1268433333,일반,POINT (129.045055 35.1268433333)
03102,169620301,동구청,129.044828300516,35.126812281603,일반,POINT (129.044828300516 35.126812281603)
03103,169440201,수정시장,129.04634,35.12862,일반,POINT (129.04634 35.12862)
03104,169620101,수정시장,129.0468266667,35.1291033333,일반,POINT (129.0468266667 35.1291033333)
03105,169190101,수정초등학교,129.046895,35.1307366667,일반,POINT (129.046895 35.1307366667)
03113,169350101,부두119안전센터,129.05139833312,35.125673579411,일반,POINT (129.05139833312 35.125673579411)
03114,169360301,부두119안전센터,129.050723,35.125777,일반,POINT (129.050723 35.125777)
03115,169670401,남해지방해양경찰청,129.05485,35.127555,일반,POINT (129.05485 35.127555)
03116,170030202,남해지방해양경찰청,129.0545616667,35.1275183333,일반,POINT (129.0545616667 35.1275183333)
03124,170030201,범일5동주민센터,129.05423,35.1304233333,일반,POINT (129.05423 35.1304233333)
03125,170030101,범일5동주민센터,129.0546233333,35.1309133333,일반,POINT (129.0546233333 35.1309133333)
03126,170000201,대양산업,129.0573333333,35.1313266667,일반,POINT (129.0573333333 35.1313266667)
03127,170030102,대양산업,129.058905,35.131355,일반,POINT (129.058905 35.131355)
03128,169940101,보급창,129.059665,35.132115,일반,POINT (129.059665 35.132115)
03129,169920201,자성대,129.06077,35.1345866667,일반,POINT (129.06077 35.1345866667)
03130,169920101,자성대,129.0628766667,35.1359116667,일반,POINT (129.0628766667 35.1359116667)
03136,169950302,좌천동가구거리(좌천역),129.0552366667,35.13527,일반,POINT (129.0552366667 35.13527)
03138,169390101,좌천동가구거리(좌천역),129.055523207465,35.135147690426,일반,POINT (129.055523207465 35.135147690426)
03143,169820301,자성대,129.0623366667,35.13729,일반,POINT (129.0623366667 35.13729)
03144,169770201,시민회관.동부산우체국,129.0625433333,35.1382933333,일반,POINT (129.0625433333 35.1382933333)
03145,169770301,시민회관.동부산우체국,129.06247320252,35.138890600884,일반,POINT (129.06247320252 35.138890600884)
03146,169990101,범일동국민은행,129.06087836314,35.138925949637,일반,POINT (129.06087836314 35.138925949637)
03149,164200201,자유.평화시장,129.060251532728,35.140635497141,일반,POINT (129.060251532728 35.140635497141)
03150,169780301,자유.평화시장,129.060543288351,35.140914790142,일반,POINT (129.060543288351 35.140914790142)
03151,208120101,덕림아파트,129.038486112595,35.126315531405,일반,POINT (129.038486112595 35.126315531405)
03152,169110101,인창병원,129.0423566667,35.1220683333,일반,POINT (129.0423566667 35.1220683333)
03153,169450504,초량어린이집,129.031843628851,35.119681130118,일반,POINT (129.031843628851 35.119681130118)
03154,169310201,초량어린이집,129.03185,35.1195583333,일반,POINT (129.03185 35.1195583333)
03155,169450501,(구)해룡약국,129.0356266667,35.1198483333,일반,POINT (129.0356266667 35.1198483333)
03156,169180302,부산서중학교,129.0348,35.12586,일반,POINT (129.0348 35.12586)
03157,169530101,수정4동(종점),129.0387633333,35.1274166667,일반,POINT (129.0387633333 35.1274166667)
03158,169860101,범5호교,129.0630216667,35.14061,일반,POINT (129.0630216667 35.14061)
03159,169210202,범일초등학교입구,129.051478,35.139865,일반,POINT (129.051478 35.139865)
03161,169210201,나웅하이빌,129.053638,35.1388205,일반,POINT (129.053638 35.1388205)
03162,169220201,나웅하이빌,129.053596,35.1390224,일반,POINT (129.053596 35.1390224)
03163,169220101,문화아파트,129.053811,35.1364916,일반,POINT (129.053811 35.1364916)
03164,169240103,문화아파트,129.053998,35.1364147,일반,POINT (129.053998 35.1364147)
03165,169220102,금성고등학교,129.05213,35.1344761,일반,POINT (129.05213 35.1344761)
03166,169240102,금성고등학교,129.052361,35.1345623,일반,POINT (129.052361 35.1345623)
03167,169220103,좌이경로당,129.049849,35.1329991,일반,POINT (129.049849 35.1329991)
03168,169240101,좌이경로당,129.049795,35.132828,일반,POINT (129.049795 35.132828)
03169,169240201,하승빌라,129.048035,35.1341937,일반,POINT (129.048035 35.1341937)
03170,169230101,하승빌라,129.047909,35.1342808,일반,POINT (129.047909 35.1342808)
03171,169170201,아르미나아파트,129.035788858531,35.125520955754,일반,POINT (129.035788858531 35.125520955754)
03172,169470101,수정1동공영주차장,129.039024117153,35.124840236452,일반,POINT (129.039024117153 35.124840236452)
03173,169070201,이편한세상부산항.(구)성분도병원,129.040083141888,35.122443302682,일반,POINT (129.040083141888 35.122443302682)
03175,169950101,한성기린아파트,129.056577009501,35.139135669862,일반,POINT (129.056577009501 35.139135669862)
03176,169170202,부산서중학교,129.0378607,35.12547035,일반,POINT (129.0378607 35.12547035)
03177,169220202,범일초등학교입구,129.0514351,35.14003167,일반,POINT (129.0514351 35.14003167)
03178,169470102,한림유치원,129.0399311,35.12393281,일반,POINT (129.0399311 35.12393281)
03179,216730101,부산항국제여객터미널,129.04830513064,35.117760841194,일반,POINT (129.04830513064 35.117760841194)
03180,216740101,부산항국제여객터미널입구,129.047517553436,35.117625459588,일반,POINT (129.047517553436 35.117625459588)
03181,170000202,범일5동주민센터,129.0551198,35.13124593,일반,POINT (129.0551198 35.13124593)
03182,169200302,수정산가족체육공원입구,129.0404965,35.13175671,일반,POINT (129.0404965 35.13175671)
03183,169070301,걸스카우트회관,129.039373676377,35.122912590858,일반,POINT (129.039373676377 35.122912590858)
03184,169070302,부산고교,129.038762522666,35.120615878985,일반,POINT (129.038762522666 35.120615878985)
03186,504670000,눌원빌딩,129.065251618358,35.136843313839,일반,POINT (129.065251618358 35.136843313839)
03187,505080000,수정성당입구,129.046217569745,35.132651494759,일반,POINT (129.046217569745 35.132651494759)
03210,169420101,안창마을입구,129.04819,35.1444,일반,POINT (129.04819 35.1444)
03701,509900000,범일역,129.059289136036,35.137490042263,일반,POINT (129.059289136036 35.137490042263)
03702,509890000,범일역,129.059506984816,35.138734451885,일반,POINT (129.059506984816 35.138734451885)
03703,509980000,부산진시장,129.059323419355,35.135367215802,일반,POINT (129.059323419355 35.135367215802)
03704,509970000,부산진시장,129.059549240551,35.136710618432,일반,POINT (129.059549240551 35.136710618432)
03706,510060000,자성대교차로,129.058841097869,35.134183623,일반,POINT (129.058841097869 35.134183623)
03708,510070000,좌천역.좌천삼거리,129.053866056213,35.133083023835,일반,POINT (129.053866056213 35.133083023835)
03709,509920000,봉생병원,129.050504421228,35.130591936352,일반,POINT (129.050504421228 35.130591936352)
03710,509910000,봉생병원,129.050979181137,35.13071456899,일반,POINT (129.050979181137 35.13071456899)
03711,509990000,부산진역,129.048828014322,35.128917091969,일반,POINT (129.048828014322 35.128917091969)
03712,510000000,부산진역,129.048807344588,35.128529939265,일반,POINT (129.048807344588 35.128529939265)
03713,509780000,YMCA,129.045076946999,35.125204572506,일반,POINT (129.045076946999 35.125204572506)
03714,509790000,YMCA,129.045613209765,35.125375753103,일반,POINT (129.045613209765 35.125375753103)
03715,509810000,경남여중입구,129.043792356449,35.122959807828,일반,POINT (129.043792356449 35.122959807828)
03716,509800000,경남여중입구,129.043835132117,35.122476960416,일반,POINT (129.043835132117 35.122476960416)
03717,510140000,초량역.초량교차로,129.042363344121,35.12019928914,일반,POINT (129.042363344121 35.12019928914)
03718,510150000,초량역.초량교차로,129.042282382246,35.119592363789,일반,POINT (129.042282382246 35.119592363789)
03719,509960000,부산역,129.040012168729,35.116079994008,일반,POINT (129.040012168729 35.116079994008)
03720,509950000,부산역,129.039971845779,35.115562499319,일반,POINT (129.039971845779 35.115562499319)
04001,170170301,미광마린타워,129.043095,35.0936083333,일반,POINT (129.043095 35.0936083333)
04002,170160101,영도봉래시장,129.0432416667,35.0933283333,일반,POINT (129.0432416667 35.0933283333)
04003,170350401,해동병원,129.0441416667,35.091975,일반,POINT (129.0441416667 35.091975)
04004,170300101,해동병원,129.044298988292,35.091213963098,일반,POINT (129.044298988292 35.091213963098)
04005,170300301,영선119안전센터,129.04319,35.0901633333,일반,POINT (129.04319 35.0901633333)
04006,170290102,영선119안전센터,129.043375648891,35.08958066131,일반,POINT (129.043375648891 35.08958066131)
04007,170300402,영도우체국,129.04201419057,35.091480660309,일반,POINT (129.04201419057 35.091480660309)
04008,170300401,영도우체국,129.0415266667,35.0915466667,일반,POINT (129.0415266667 35.0915466667)
04009,170180201,영도우체국,129.0410983333,35.091685,일반,POINT (129.0410983333 35.091685)
04010,170180401,대교동,129.0386566667,35.0926216667,일반,POINT (129.0386566667 35.0926216667)
04011,170400301,영도경찰서,129.0377683333,35.09299,일반,POINT (129.0377683333 35.09299)
04012,171630101,영도경찰서,129.0372566667,35.093105,일반,POINT (129.0372566667 35.093105)
04013,171630102,영도경찰서,129.037628,35.092899,일반,POINT (129.037628 35.092899)
04014,211060201,깡깡이예술마을,129.0374416667,35.09129,일반,POINT (129.0374416667 35.09129)
